"TV Show ID","Series Title","Episode Sort Title","Episode Title","Year","Season","Episode","Content Rating","Summary","Rating","Studio","Originally Aired","Directors","Writers","Duration","Added","Updated","Media Video Resolution","Media Video Duration","Media Video Bitrate","Media Video Width","Media Video Height","Media Video Aspect Ratio","Media Video Audio Channels","Media Video Audio Codec","Media Video Video Codec","Media Video Container","Media Video FrameRate","Media Video Profile","Media Video Title"
"9179","Castle (2009)","N/A","One Man's Treasure","2009","2","10","TV-PG","When a murdered man is found stuffed in
the garbage chute of an apartment
building and two women arrive to ID his
body — one his wife and the other his
fiancee — Castle and Beckett have their
hands full keeping the women from
killing each other as they work to peel
back the layers of the victim's double
life. Was it a jilted woman, corporate
espionage, or a much darker secret that
led to his demise?","7.7","ABC (US)","2009-11-23","Helen Shaver","Elizabeth Davis","0:41:21","09/23/2015","11/26/2015","sd","0:41:21","1183","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"9180","Castle (2009)","Fifth Bullet","The Fifth Bullet","2009","2","11","TV-PG","Castle and Beckett uncover that a bullet
is missing from the crime scene while
investigating what happened when an art
dealer was gunned down in his own
gallery. However, when it turns out
there was a witness to the murder, they
need to refresh the man's memory, only
to find out that he suffers from amnesia
and can't even remember who he is.","7.6","ABC (US)","2009-12-07","John Terlesky","David Grae","0:41:22","09/23/2015","11/26/2015","sd","0:41:22","1181","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"9181","Castle (2009)","Rose for Everafter","A Rose for Everafter","2010","2","12","TV-PG","When Castle and Beckett are called to a
wedding to investigate the death of a
bridesmaid, Castle is stunned to
discover that the soon-to-be bride is
his old flame, Kyra, ""the one that got
away."" Complications ensue as Kyra,
caught off-guard by Castle's
reappearance in her life, wonders if
she's marrying the right guy. With the
nuptials forestalled and the entire
wedding party under suspicion, Beckett
questions Castle's ability to be
objective about the case. But when it
looks to Beckett like Castle and Kyra
might rekindle their romance, her
judgment may be compromised as well.","7.8","ABC (US)","2010-01-11","Brian Spicer","Terri Miller - Terence Paul Winter","0:40:59","09/23/2015","11/26/2015","sd","0:40:59","1194","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"9182","Castle (2009)","N/A","Sucker Punch","2010","2","13","TV-PG","While investigating the death of an
Irish mobster, Beckett and Castle
uncover a local turf war that may be
connected to both a late-night
infomercial guru and an international
drug smuggling operation. But the case
turns agonizingly personal when evidence
emerges that the killer they're chasing
may have had a hand in Beckett's
mother's murder.","8.0","ABC (US)","2010-01-18","Tom Wright","Will Beall","0:41:15","09/23/2015","11/26/2015","sd","0:41:15","1187","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"9183","Castle (2009)","Third Man","The Third Man","2010","2","14","TV-PG","Mysteries abound when a family returns
from vacation to discover a dead man in
their daughter's bed. Thinking they're
investigating the murder of a squatter,
Castle and Beckett soon find themselves
unraveling a multi-million dollar heist.
Meanwhile, Castle tries to keep Beckett
from finding out that they've been
romantically linked when he's featured
as one of New York's 10 most eligible
bachelors.","7.7","ABC (US)","2010-01-25","Rosemary Rodriguez","Terence Wright","0:41:11","09/23/2015","11/26/2015","sd","0:41:11","1193","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"9184","Castle (2009)","N/A","Suicide Squeeze","2010","2","15","TV-PG","A beloved former major league baseball
player is found dead after a goodwill
trip to Cuba. The investigation, which
includes running into Joe Torre, leads
the detectives into New York's Cuban
community to solve the murder.
Meanwhile, Alexis' genealogy project
forces Castle to consider the identity
of his unknown father.","7.6","ABC (US)","2010-02-08","David Barrett","Jose Molina","0:41:25","09/23/2015","11/26/2015","sd","0:41:25","1181","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"9185","Castle (2009)","Mistress Always Spanks Twice","The Mistress Always Spanks Twice","2010","2","16","TV-PG","When a half-naked woman is found covered
in caramel sauce and hanging by bondage
cuffs in a public park, Castle and
Beckett's investigation takes them into
New York's underground world of sexual
domination. Naturally the case serves as
sexy fodder for their already charged
relationship banter.","7.7","ABC (US)","2010-03-08","Rob Bowman","Kate Sargeant","0:40:41","09/23/2015","11/26/2015","sd","0:40:41","1204","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"9186","Castle (2009)","N/A","Tick, Tick, Tick... (1)","2010","2","17","TV-PG","Federal Agent Jordan Shaw, an insightful
and accomplished Federal investigator
teams up with Castle & Beckett to hunt
down a cunning and elusive serial
killer.","8.1","ABC (US)","2010-03-22","Bryan Spicer","Moira Kirland","0:40:57","09/23/2015","11/26/2015","sd","0:40:57","1195","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"9187","Castle (2009)","N/A","Boom! (2)","2010","2","18","TV-PG","In the second part of the story begun in
""Tick, Tick, Tick,"" the serial killer
remains at large and is taunting Castle,
Beckett and Jordan Shaw to catch him","8.0","ABC (US)","2010-03-29","John Terlesky","Elizabeth Davis","0:41:26","09/23/2015","11/26/2015","sd","0:41:26","1179","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"9147","Castle (2009)","Deadly Affair","A Deadly Affair","2010","3","1","TV-PG","Beckett and her team burst into an
apartment on a murderer's trail, just to
be surprised when they see Castle, who
they haven't heard or seen in months,
standing over a dead woman's body
holding a gun. Beckett, has no other
choice but to arrest Castle until he
proves his innocence.","7.8","ABC (US)","2010-09-20","Rob Bowman","Andrew Marlowe","0:42:10","09/23/2015","11/26/2015","720 - sd","0:42:10 - 0:42:10","3709 - 1159","1280 - 624","720 - 352","1.78 - 1.78","6 - 2","ac3 - mp3","h264 - mpeg4","mkv - avi","24p - 24p","N/A - N/A","N/A - N/A"
"9148","Castle (2009)","N/A","He's Dead, She's Dead","2010","3","2","TV-PG","Beckett and Castle look for the killer
of a famous psychic while debating
whether extrasensory abilities are real
or not. When a letter arrives from the
victim predicting her death they must
determine who actually wrote the letter
– the victim or the killer.","7.6","ABC (US)","2010-09-27","John Terlesky","Moira Kirland","0:42:31","09/23/2015","11/26/2015","720 - sd","0:42:31 - 0:42:31","3677 - 1150","1280 - 624","720 - 352","1.78 - 1.78","6 - 2","ac3 - mp3","h264 - mpeg4","mkv - avi","24p - 24p","N/A - N/A","N/A - N/A"
"9149","Castle (2009)","N/A","Under the Gun","2010","3","3","TV-PG","With the latest case of a murdered bail
bondsman, Beckett discovers that
Castle's wild imagination and theories
may be on the mark. Beckett's ex-partner
makes a surprise arrival and Castle is
forced to watch the two reminisce and
engage in a little romance.","7.7","ABC (US)","2010-10-04","Bryan Spicer","Alexi Hawley","0:42:47","09/23/2015","11/26/2015","720 - sd","0:42:47 - 0:42:47","3656 - 1144","1280 - 624","720 - 352","1.78 - 1.78","6 - 2","ac3 - mp3","h264 - mpeg4","mkv - avi","24p - 24p","N/A - N/A","N/A - N/A"
"12179","Castle (2009)","N/A","Punked","2010","3","4","TV-PG","Castle and Beckett look into the murder
of a young mathematician gunned down
with a 200-year-old bullet, sparking
some wild theories by Castle about a
time-traveling killer. When their
investigation uncovers a tricked-out
DeLorean and a suspect in Victorian
clothing, is it possible Castle's crazy
idea has some validity?","7.7","ABC (US)","2010-10-11","Rob Bowman","David Grae","0:42:24","10/29/2015","11/26/2015","720","0:42:24","3687","1280","720","1.78","6","ac3","h264","mkv","24p","N/A","N/A"
"9150","Castle (2009)","N/A","Anatomy of a Murder","2010","3","5","TV-PG","An unknown woman falls out of a casket
along with the original deceased when
pallbearers lose control of the casket
at a funeral and the investigation takes
Beckett and Castle into the world of
amorous, bed-hopping physicians.","7.6","ABC (US)","2010-10-18","John Terlesky","Terence Paul Winter","0:42:16","09/23/2015","11/26/2015","720 - sd","0:42:16 - 0:42:16","3699 - 1156","1280 - 624","720 - 352","1.78 - 1.78","6 - 2","ac3 - mp3","h264 - mpeg4","mkv - avi","24p - 24p","N/A - N/A","N/A - N/A"
"9151","Castle (2009)","N/A","3XK","2010","3","6","TV-PG","When a beautiful woman is found dead in
an alley, all clues point to her being a
victim of the notorious Triple Killer.
The Triple Killer, or 3XK, terrorized
New York City four years ago, then
mysteriously disappeared. Now he's back.
In a deadly battle of wits, Castle and
Beckett race against time to stop 3XK
before he claims his next victims.","7.9","ABC (US)","2010-10-25","Bill Roe","David Amann","0:42:33","09/23/2015","11/26/2015","720 - sd","0:42:33 - 0:42:33","3677 - 1149","1280 - 624","720 - 352","1.78 - 1.78","6 - 2","ac3 - mp3","h264 - mpeg4","mkv - avi","24p - 24p","N/A - N/A","N/A - N/A"
"9152","Castle (2009)","N/A","Almost Famous","2010","3","7","TV-PG","An ""Officer Down"" call turns out to be a
male stripper dressed like a cop. Castle
and Beckett explore the world of male
strip clubs and struggling actors, all
people in pursuit of fame. They need to
determine if the murder was because of
the victim's dreams of stardom or
something more sinister.","7.6","ABC (US)","2010-11-01","Félix Alcalá","Elizabeth Davis","0:40:58","09/23/2015","11/26/2015","720 - sd","0:40:58 - 0:40:58","3818 - 1193","1280 - 624","720 - 352","1.78 - 1.78","6 - 2","ac3 - mp3","h264 - mpeg4","mkv - avi","24p - 24p","N/A - N/A","N/A - N/A"
"9153","Castle (2009)","N/A","Murder Most Fowl","2010","3","8","TV-PG","Castle and Beckett investigate the
murder of an NYC subway worker found
shot in Central Park. But, while
investigating the murder they uncover
the abduction of a young boy as well.
The team must determine the motives
behind the high stakes kidnapping in
order to save the young boy's life.","7.7","ABC (US)","2010-11-08","Bryan Spicer","Matt Pyken","0:42:10","09/23/2015","11/26/2015","720 - sd","0:42:10 - 0:42:10","3709 - 1159","1280 - 624","720 - 352","1.78 - 1.78","6 - 2","ac3 - mp3","h264 - mpeg4","mkv - avi","24p - 24p","N/A - N/A","N/A - N/A"
"12184","Castle (2009)","N/A","Close Encounters of the Murderous Kind","2010","3","9","TV-PG","Castle's latest theory is alien
abduction after an astrophysicist's
death is found to be from explosive
decompression. A well know alien
abduction expert gets involved in the
case. To complicate things more, a
government agent wants to shut down
their investigation.","7.8","ABC (US)","2010-11-15","Bethany Rooney","Shalisha Francis","0:41:55","10/29/2015","11/26/2015","720","0:41:55","3732","1280","720","1.78","6","ac3","h264","mkv","24p","N/A","N/A"
"9154","Castle (2009)","N/A","Last Call","2010","3","10","TV-PG","Castle and Beckett investigate the
murder of a dockworker turned bar owner
who's body is found floating in the East
River. In the process of the
investigation they uncover a secret
buried since the days of Prohibition.","7.8","ABC (US)","2010-12-06","Bryan Spicer","Scott Williams","0:41:06","09/23/2015","11/26/2015","720 - sd","0:41:06 - 0:42:30","3805 - 1150","1280 - 624","720 - 352","1.78 - 1.78","6 - 2","ac3 - mp3","h264 - mpeg4","mkv - avi","24p - 24p","N/A - N/A","N/A - N/A"
"9155","Castle (2009)","N/A","Nikki Heat","2011","3","11","TV-PG","When Castle's novel ""Heat Wave"" is
turned into a movie, actress Natalie
Rhodes, shows up at Beckett's invitation
to better understand the character she's
going to play. Meanwhile, the threesome
investigate the murder of a high-class
matchmaker.","8.0","ABC (US)","2011-01-03","Jeff Bleckner","David Grae","0:41:27","09/23/2015","11/26/2015","720 - sd","0:41:27 - 0:41:27","3770 - 1180","1280 - 624","720 - 352","1.78 - 1.78","6 - 2","ac3 - mp3","h264 - mpeg4","mkv - avi","24p - 24p","N/A - N/A","N/A - N/A"
"9156","Castle (2009)","N/A","Poof! You're Dead","2011","3","12","TV-PG","Castle and Beckett investigate the
murder of the owner of a historic magic
shop found dead in a Houdini's water
torture tank. Meanwhile, Lanie and
Esposito are trying to keep their
relationship secret and Castle ends his
relationship with Gina.","7.8","ABC (US)","2011-01-10","Millicent Shelton","Terri Miller","0:42:44","09/23/2015","11/26/2015","720 - sd","0:42:44 - 0:42:44","3658 - 1144","1280 - 624","720 - 352","1.78 - 1.78","6 - 2","ac3 - mp3","h264 - mpeg4","mkv - avi","24p - 24p","N/A - N/A","N/A - N/A"
"9157","Castle (2009)","N/A","Knockdown","2011","3","13","TV-PG","When the detective who investigated
Beckett's mother's murder is shot before
Beckett's eyes before he can give her
new evidence in the case, Beckett's old
wounds are reopened. The investigation
of the detective's death leads the team
to an old scheme which may provide the
answer to why Beckett's mother was
murdered and who ordered it.","8.2","ABC (US)","2011-01-24","Tom Wright","Will Beall","0:42:50","09/23/2015","11/26/2015","720 - sd","0:42:50 - 0:42:50","3650 - 1142","1280 - 624","720 - 352","1.78 - 1.78","6 - 2","ac3 - mp3","h264 - mpeg4","mkv - avi","24p - 24p","N/A - N/A","N/A - N/A"
"9158","Castle (2009)","N/A","Lucky Stiff","2011","3","14","TV-PG","The brutal murder of a lottery winner
has Castle and Beckett up to their
eyeballs in suspects, envious and
angered by the victim's sudden move from
the poorhouse to the penthouse. As the
precinct buzzes with fantasies of what
our cops would do if they won the
lottery, Martha struggles with the
reality of such a decision when she
suddenly inherits money she feels she
doesn't deserve.","7.7","ABC (US)","2011-02-07","Emile Levisetti","Alexi Hawley","0:42:17","09/23/2015","11/26/2015","720 - sd","0:42:17 - 0:42:17","3696 - 1156","1280 - 624","720 - 352","1.78 - 1.78","6 - 2","ac3 - mp3","h264 - mpeg4","mkv - avi","24p - 24p","N/A - N/A","N/A - N/A"
